   1.0000000e+00   8.7290076e+00   0.0000000e+00   8.7289203e+00   0.0000000e+00
   2.0000000e+00   9.3937008e+00   2.5774808e+01   3.5168245e+01   2.5774551e+01
   3.0000000e+00   9.8506098e+00   3.3609093e+01   4.3459877e+01   3.3609014e+01
   4.0000000e+00   1.0548132e+01   2.7288429e+01   3.7836953e+01   2.7288492e+01
   5.0000000e+00   1.1274900e+01   2.3044881e+01   3.4320089e+01   2.3044923e+01
   6.0000000e+00   1.1797145e+01   2.9058632e+01   4.0855942e+01   2.9058572e+01
   7.0000000e+00   1.2631368e+01   2.5055903e+01   3.7687593e+01   2.5055943e+01
   8.0000000e+00   1.3204582e+01   2.6397637e+01   3.9602450e+01   2.6397623e+01
   9.0000000e+00   1.4116624e+01   2.7538760e+01   4.1655627e+01   2.7538748e+01
   1.0000000e+01   1.4914582e+01   2.6676792e+01   4.1591650e+01   2.6676800e+01
   1.1000000e+01   1.5681440e+01   2.7018131e+01   4.2699827e+01   2.7018128e+01
   1.2000000e+01   1.6302676e+01   1.8796936e+01   3.5099958e+01   1.8797018e+01
   1.3000000e+01   1.7397107e+01   3.5605194e+01   5.3002310e+01   3.5605026e+01
   1.4000000e+01   1.7870436e+01   1.4734540e+01   3.2605535e+01   1.4734748e+01
   1.5000000e+01   1.8538321e+01   2.3823567e+01   4.2361938e+01   2.3823476e+01
   1.6000000e+01   1.9393567e+01   2.9966751e+01   4.9360486e+01   2.9966690e+01
   1.7000000e+01   2.0091693e+01   2.4152078e+01   4.4244122e+01   2.4152136e+01
   1.8000000e+01   2.0985777e+01   2.8495471e+01   4.9481438e+01   2.8495428e+01
   1.9000000e+01   2.1573539e+01   2.3186780e+01   4.4760651e+01   2.3186833e+01
   2.0000000e+01   2.2795925e+01   3.6682302e+01   5.9478311e+01   3.6682167e+01
   2.1000000e+01   2.3600854e+01   2.7366981e+01   5.0968287e+01   2.7367074e+01
   2.2000000e+01   2.4684997e+01   3.3033117e+01   5.7718320e+01   3.3033060e+01
   2.3000000e+01   2.5858160e+01   3.5438224e+01   6.1296679e+01   3.5438200e+01
   2.4000000e+01   2.6975811e+01   3.6110612e+01   6.3086760e+01   3.6110605e+01
   2.5000000e+01   2.8208406e+01   3.8284502e+01   6.6493235e+01   3.8284480e+01
   2.6000000e+01   2.9520374e+01   3.9565693e+01   6.9086423e+01   3.9565680e+01
   2.7000000e+01   3.1006015e+01   4.4638665e+01   7.5645011e+01   4.4638615e+01
   2.8000000e+01   3.2309018e+01   3.9830203e+01   7.2139702e+01   3.9830251e+01
   2.9000000e+01   3.3899398e+01   4.7828744e+01   8.1728445e+01   4.7828664e+01
   3.0000000e+01   3.5360300e+01   4.3834574e+01   7.9195378e+01   4.3834614e+01
   3.1000000e+01   3.6927961e+01   4.7313258e+01   8.4241607e+01   4.7313223e+01
   3.2000000e+01   3.8354491e+01   4.3007466e+01   8.1362459e+01   4.3007509e+01
   3.3000000e+01   4.0045613e+01   5.1626042e+01   9.1671982e+01   5.1625956e+01
   3.4000000e+01   4.1573822e+01   4.7173918e+01   8.8748285e+01   4.7173962e+01
   3.5000000e+01   4.3367157e+01   5.4518534e+01   9.7886071e+01   5.4518461e+01
   3.6000000e+01   4.4601061e+01   3.7026300e+01   8.1628068e+01   3.7026475e+01
   3.7000000e+01   4.6204997e+01   4.8752807e+01   9.4958041e+01   4.8752689e+01
   3.8000000e+01   4.7857968e+01   5.1475937e+01   9.9334349e+01   5.1475910e+01
   3.9000000e+01   4.9198149e+01   4.0233087e+01   8.9431849e+01   4.0233199e+01
   4.0000000e+01   5.0810211e+01   4.9310457e+01   1.0012096e+02   4.9310366e+01
   4.1000000e+01   5.2279313e+01   4.6387111e+01   9.8666932e+01   4.6387140e+01
   4.2000000e+01   5.3852276e+01   4.8366784e+01   1.0221949e+02   4.8366764e+01
   4.3000000e+01   5.5592689e+01   5.2221238e+01   1.0781435e+02   5.2221199e+01
   4.4000000e+01   5.7215664e+01   4.9585850e+01   1.0680205e+02   4.9585876e+01
   4.5000000e+01   5.8669255e+01   4.3712770e+01   1.0238257e+02   4.3712829e+01
   4.6000000e+01   6.0010565e+01   4.0633874e+01   1.0064489e+02   4.0633905e+01
   4.7000000e+01   6.1635992e+01   4.9492379e+01   1.1112867e+02   4.9492291e+01
   4.8000000e+01   6.3455830e+01   5.7020509e+01   1.2047674e+02   5.7020434e+01
   4.9000000e+01   6.4799369e+01   4.0578286e+01   1.0537838e+02   4.0578451e+01
   5.0000000e+01   6.6242451e+01   4.3294990e+01   1.0953781e+02   4.3294963e+01
   5.1000000e+01   6.7750361e+01   4.5238713e+01   1.1298947e+02   4.5238694e+01
   5.2000000e+01   6.9398449e+01   4.9700362e+01   1.1909920e+02   4.9700317e+01
   5.3000000e+01   7.0790188e+01   4.1767844e+01   1.1255859e+02   4.1767923e+01
   5.4000000e+01   7.2432417e+01   4.9279876e+01   1.2171262e+02   4.9279801e+01
   5.5000000e+01   7.4049605e+01   4.8739494e+01   1.2278958e+02   4.8739500e+01
   5.6000000e+01   7.5499855e+01   4.3825615e+01   1.1932599e+02   4.3825664e+01
   5.7000000e+01   7.7241963e+01   5.3145269e+01   1.3038756e+02   5.3145176e+01
   5.8000000e+01   7.8879370e+01   5.1703454e+01   1.3058335e+02   5.1703469e+01
   5.9000000e+01   8.0296627e+01   4.3300633e+01   1.2359785e+02   4.3300717e+01
   6.0000000e+01   8.1628596e+01   3.9964723e+01   1.2159377e+02   3.9964756e+01
   6.1000000e+01   8.3071163e+01   4.3566512e+01   1.2663802e+02   4.3566476e+01
   6.2000000e+01   8.4919463e+01   5.7759316e+01   1.4267905e+02   5.7759174e+01
   6.3000000e+01   8.6788389e+01   5.6619179e+01   1.4340814e+02   5.6619191e+01
   6.4000000e+01   8.8076059e+01   3.8630503e+01   1.2670729e+02   3.8630683e+01
   6.5000000e+01   8.9704350e+01   4.9059987e+01   1.3876460e+02   4.9059883e+01
   6.6000000e+01   9.1166764e+01   4.4275233e+01   1.3544252e+02   4.4275281e+01
   6.7000000e+01   9.2716216e+01   4.8328532e+01   1.4104513e+02   4.8328491e+01
